source_center,destination_center,source_name,destination_name,median_distance_km,median_osrm_time_h,total_trip_count,pct_afternoon,pct_evening,pct_morning,pct_night,dominant_time_of_day,carting_median_delay,ftl_median_delay,carting_sla_breach_rate,ftl_sla_breach_rate,carting_trip_count,ftl_trip_count,has_both_types,current_route_type,src_betweenness_centrality,src_pagerank,src_in_degree_raw,src_out_degree_raw,src_clustering_coefficient,src_avg_sla_breach_rate,dst_betweenness_centrality,dst_pagerank,dst_in_degree_raw,dst_out_degree_raw,dst_clustering_coefficient,dst_avg_sla_breach_rate,pred_delay_ratio_ftl,pred_delay_ratio_carting,pred_breach_prob_ftl,pred_breach_prob_carting,pred_time_hours_ftl,pred_time_hours_carting,total_cost_ftl_rs,total_cost_carting_rs,recommended_route_type,cost_savings_rs,time_diff_hours,switch_recommended,sla_breach_reduction_shipments
IND206001AAA,IND000000ACB,ETAWAH_MHRACHNG_D (UTTAR PRADESH),GURGAON_BILASPUR_HB (HARYANA),26.97185,0.43333333333333335,20,0.0,0.0,0.0,1.0,night,,1.462222222222222,,0.85,0.0,20.0,False,FTL,0.0,0.0004135810318249,1.0,1.0,0.0,0.8986842105263158,0.2712654207471625,0.0099994555581943,45.0,49.0,0.0371584699453551,0.8712673301405226,1.4549662,2.8878367,0.9291335,0.8549111,0.6304853479067485,1.25139590104421,11884.715448268127,9497.703389434815,CARTING,2387.012058833312,0.6209105531374615,True,1.484447717666626
IND206122AAA,IND206001AAA,AURAIYA_ARYANAGR_D (UTTAR PRADESH),ETAWAH_MHRACHNG_D (UTTAR PRADESH),24.5527,0.2833333333333333,19,0.0,0.0,0.0,1.0,night,,1.4705882352941178,,0.9473684210526315,0.0,19.0,False,FTL,0.0003990323569333,0.0003450988876357,1.0,1.0,0.0,0.8986842105263158,0.0,0.0004135810318249,1.0,1.0,0.0,0.8986842105263158,1.6701162,2.301176,0.98636615,0.94147295,0.4731995860735575,0.6519998868306478,11910.637851251984,9771.628002176285,CARTING,2139.009849075699,0.1788003007570903,True,0.8529708981513977
IND207001AAA,IND207302AAA,ETAH_CIVLLINE_D (UTTAR PRADESH),JALESAR_CHNGIDPP_D (UTTAR PRADESH),11.2914,0.23333333333333334,6,0.0,0.0,0.0,1.0,night,1.4285714285714284,,0.6666666666666666,,6.0,0.0,False,CARTING,0.0,0.000308593402894,1.0,1.0,0.0,0.8333333333333333,0.0,0.000382284417226,1.0,1.0,0.0,0.8333333333333333,1.820185,1.7124356,0.96608603,0.9011534,0.4247098207473755,0.39956830739974974,5146.668890019226,3216.374156917572,CARTING,1930.294733101654,-0.025141513347625766,False,0.0
IND207123AAA,IND202001AAB,KASGANJ_BNKRGATE_D (UTTAR PRADESH),ALIGARH_KHIRBYPS_I (UTTAR PRADESH),70.0116,0.85,1,0.0,0.0,0.0,1.0,night,,8.098039215686274,,1.0,0.0,1.0,False,FTL,0.0,0.0002091798358568,1.0,1.0,0.0,0.5,0.0003990323569333,0.000974954011249,4.0,4.0,0.2666666666666666,0.875,6.4122615,6.791736,0.8335837,0.857424,5.450422263145446,5.772975707054138,3957.04705628891,3529.292010383606,CARTING,427.7550459053041,0.32255344390869123,True,0.0
IND207247AAB,IND205001AAB,ALIGANJ_KAIMGNJRD_D (UTTAR PRADESH),MAINPURI_AGRAROAD_I (UTTAR PRADESH),36.72735,0.6333333333333333,10,0.1,0.0,0.9,0.0,morning,,1.8289473684210529,,1.0,0.0,10.0,False,FTL,0.0,0.0006810971955642,2.0,1.0,0.3333333333333333,1.0,0.0058000763800711,0.0010677522059152,3.0,5.0,0.25,1.0,1.9907608,6.431261,0.99979454,0.99982965,1.2608151753743488,4.073132006327311,7806.974413947296,6435.51574962616,CARTING,1371.458664321136,2.8123168309529625,True,0.0
IND207302AAA,IND202001AAB,JALESAR_CHNGIDPP_D (UTTAR PRADESH),ALIGARH_KHIRBYPS_I (UTTAR PRADESH),40.9317,0.49166666666666664,6,0.0,0.0,0.3333333333333333,0.6666666666666666,night,5.055102040816327,,1.0,,6.0,0.0,False,CARTING,0.0,0.000382284417226,1.0,1.0,0.0,0.8333333333333333,0.0003990323569333,0.000974954011249,4.0,4.0,0.2666666666666666,0.875,4.0939665,5.8469834,0.8688178,0.82824224,2.0128668546676636,2.8747668544451392,5506.95081873169,4131.31172700882,CARTING,1375.63909172287,0.8618999997774757,False,0.0
IND208006AAA,IND209304AAA,KANPUR_GOVNDNGR_DC (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),11.9976,0.13333333333333333,3,0.0,0.0,0.0,1.0,night,1.75,,1.0,,3.0,0.0,False,CARTING,0.0,0.0004361394061938,1.0,1.0,0.0,0.8928571428571428,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,2.5043697,2.2390366,0.99657553,0.99485505,0.3339159647623698,0.2985382080078125,3758.8105015155793,2012.2585694084169,CARTING,1746.5519321071624,-0.03537775675455729,False,0.0
IND208012AAA,IND209304AAA,KANPUR_CENTRAL_D_7 (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),10.1968,0.13333333333333333,13,0.0,0.0,0.0,1.0,night,1.8571428571428568,,0.9230769230769231,,13.0,0.0,False,CARTING,0.0,0.0004310667673299,1.0,1.0,0.0,0.913919413919414,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,2.863471,2.5814464,0.99597484,0.9938391,0.381796137491862,0.34419285456339516,8698.166051768876,6961.922053163528,CARTING,1736.2439986053478,-0.03760328292846682,False,0.0
IND208017AAA,IND209304AAA,KANPUR_CENTRAL_D_5 (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),11.7637,0.19166666666666668,6,0.8333333333333334,0.0,0.0,0.16666666666666666,afternoon,10.3125,,1.0,,6.0,0.0,False,CARTING,0.0,0.0001199449170081,0.0,1.0,0.0,1.0,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,6.561507,5.391198,0.99969316,0.9995832,1.2576222181320191,1.033312980333964,5257.880865866089,3516.386554157257,CARTING,1741.4943117088324,-0.22430923779805512,False,0.0
IND208019AAA,IND209304AAA,KANPUR_RAWATPUR_D (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),11.305700000000002,0.14166666666666666,6,1.0,0.0,0.0,0.0,afternoon,3.111111111111111,,1.0,,6.0,0.0,False,CARTING,0.0,0.0009099882905478,1.0,1.0,0.0,1.0,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,6.017106,4.4732795,0.9998951,0.99986875,0.852423357963562,0.6337145924568176,5248.410687475586,3512.6632517166136,CARTING,1735.7474357589726,-0.21870876550674434,False,0.0
IND209101AAA,IND209111AAA,AKBARPUR_NEHRUNGR_D (UTTAR PRADESH),PUKHRAYAN_ARULIMOD_D (UTTAR PRADESH),24.8651,0.2833333333333333,17,0.0,0.0,0.058823529411764705,0.9411764705882353,night,,1.5294117647058822,,0.7058823529411765,0.0,17.0,False,FTL,0.0015961294277332,0.0005415375692557,1.0,1.0,0.0,0.7904411764705883,0.0011970970707999,0.0005808081795423,1.0,1.0,0.0,0.8529411764705883,1.6355653,1.6469516,0.9792636,0.8895502,0.4634101629257202,0.4666362742582957,10870.772831341934,8404.431776885987,CARTING,2466.3410544559465,0.0032261113325754986,True,1.5251277089118958
IND209111AAA,IND285001AAD,PUKHRAYAN_ARULIMOD_D (UTTAR PRADESH),ORAI_AJNARI_D (UTTAR PRADESH),25.9559,0.31666666666666665,21,0.0,0.0,0.047619047619047616,0.9523809523809523,night,,1.6666666666666667,,1.0,0.0,21.0,False,FTL,0.0011970970707999,0.0005808081795423,1.0,1.0,0.0,0.8529411764705883,0.0007980647138666,0.0006134155041498,1.0,1.0,0.0,0.7619047619047619,1.5711153,1.6503453,0.97093976,0.8476793,0.49751983086268103,0.5226093530654907,12765.897232117462,9798.427828474045,CARTING,2967.4694036434175,0.02508952220280969,True,2.5884692072868347
IND209206AAB,IND210301AAA,GHATAMPUR_STATINRD_D (UTTAR PRADESH),HAMIRPUR_KANPURRD_D (UTTAR PRADESH),10.3968,0.11666666666666667,15,0.0,0.0,0.0,1.0,night,2.142857142857143,,1.0,,15.0,0.0,False,CARTING,0.0003990323569333,0.0003537694132127,1.0,1.0,0.0,0.9722222222222222,0.0,0.0004209622016103,1.0,0.0,0.0,1.0,3.1923196,3.1564791,0.9997831,0.999783,0.37243729035059614,0.36825589736302694,9727.102840232468,8002.340346162796,CARTING,1724.7624940696724,-0.004181392987569199,False,0.0
IND209304AAA,IND000000ACB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),GURGAON_BILASPUR_HB (HARYANA),25.8426,0.4166666666666667,35,0.2571428571428571,0.02857142857142857,0.34285714285714286,0.37142857142857144,night,,1.5,,0.9142857142857143,0.0,35.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.2712654207471625,0.0099994555581943,45.0,49.0,0.0371584699453551,0.8712673301405226,1.5965399,1.8743181,0.9392709,0.8742213,0.6652249395847321,0.7809658845265707,19005.778188016127,16191.003186111451,CARTING,2814.775001904676,0.11574094494183862,True,2.2767356038093567
IND209304AAA,IND110037AAM,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),DELHI_AIRPORT_H (DELHI),27.012900000000002,0.4666666666666667,6,0.16666666666666666,0.0,0.8333333333333334,0.0,morning,,1.7142857142857144,,1.0,0.0,6.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0218258607352919,0.0050938981044714,21.0,24.0,0.0705645161290322,0.924403443714267,1.7993237,3.6381006,0.9761317,0.96415997,0.8396843830744426,1.6977802912394206,5522.678832882691,3843.12489654541,CARTING,1679.5539363372804,0.858095908164978,True,0.07183027267456055
IND209304AAA,IND206122AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AURAIYA_ARYANAGR_D (UTTAR PRADESH),25.5081,0.2916666666666667,20,0.7,0.3,0.0,0.0,afternoon,,1.513157894736842,,0.85,0.0,20.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0003990323569333,0.0003450988876357,1.0,1.0,0.0,0.8986842105263158,1.7814661,2.2697337,0.98996526,0.94015193,0.5195942868789037,0.6620056529839834,12460.830800288391,10276.924298553467,CARTING,2183.906501734924,0.14241136610507965,True,0.9962666034698486
IND209304AAA,IND208006AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_GOVNDNGR_DC (UTTAR PRADESH),17.968600000000002,0.26666666666666666,14,0.0,0.42857142857142855,0.0,0.5714285714285714,night,2.125,,0.7857142857142857,,14.0,0.0,False,CARTING,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0,0.0004361394061938,1.0,1.0,0.0,0.8928571428571428,2.3670115,2.2950714,0.97103214,0.8941094,0.6312030792236328,0.6120190302530925,9192.53419847412,6838.451995502472,CARTING,2354.082202971649,-0.01918404897054038,False,0.0
IND209304AAA,IND208012AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_CENTRAL_D_7 (UTTAR PRADESH),10.5475,0.16666666666666666,21,0.0,0.23809523809523808,0.0,0.7619047619047619,night,2.090909090909091,,0.9047619047619048,,21.0,0.0,False,CARTING,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0,0.0004310667673299,1.0,1.0,0.0,0.913919413919414,2.147765,2.0547812,0.9858769,0.9694763,0.3579608201980591,0.3424635330835978,12583.752637310028,10684.975967264176,CARTING,1898.7766700458524,-0.0154972871144613,False,0.0
IND209304AAA,IND208019AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_RAWATPUR_D (UTTAR PRADESH),12.950800000000001,0.23333333333333334,18,0.0,0.5555555555555556,0.0,0.4444444444444444,evening,5.309523809523809,,1.0,,18.0,0.0,False,CARTING,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0,0.0009099882905478,1.0,1.0,0.0,1.0,4.6265025,4.568307,0.99967086,0.9993507,1.0795172532399495,1.0659382820129395,11281.955368363953,9523.664539440155,CARTING,1758.2908289237985,-0.013578971227010017,False,0.0
IND209304AAA,IND209101AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AKBARPUR_NEHRUNGR_D (UTTAR PRADESH),20.87515,0.23333333333333334,16,0.0,0.875,0.0,0.125,evening,,2.833333333333333,,0.875,0.0,16.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0015961294277332,0.0005415375692557,1.0,1.0,0.0,0.7904411764705883,2.9917657,2.935194,0.9868385,0.9337243,0.6980786720911661,0.6848786036173503,10353.961456585694,8113.551773376465,CARTING,2240.409683209229,-0.01320006847381583,True,0.849827766418457
IND209304AAA,IND209206AAB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),GHATAMPUR_STATINRD_D (UTTAR PRADESH),10.1999,0.11666666666666667,18,0.0,0.8888888888888888,0.0,0.1111111111111111,evening,1.5714285714285714,,0.9444444444444444,,18.0,0.0,False,CARTING,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0003990323569333,0.0003537694132127,1.0,1.0,0.0,0.9722222222222222,2.3463392,2.2260716,0.997938,0.9970018,0.2737395763397217,0.25970835288365685,11205.839595825959,9475.015440868377,CARTING,1730.8241549575814,-0.014031223456064834,False,0.0
IND209304AAA,IND209801AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),UNNAO_VIKASRAM_D (UTTAR PRADESH),11.0413,0.11666666666666667,20,0.0,0.0,0.0,1.0,night,1.875,,1.0,,20.0,0.0,False,CARTING,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0,0.0003989400545249,1.0,1.0,0.0,1.0,2.386456,2.2852778,0.9999107,0.99990594,0.27841986815134684,0.26661574840545654,12242.015722421263,10509.472438705445,CARTING,1732.5432837158187,-0.011804119745890296,False,0.0
IND209304AAA,IND211002AAB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),24.0029,0.2833333333333333,21,0.47619047619047616,0.5238095238095238,0.0,0.0,evening,,2.0,,1.0,0.0,21.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,2.4738953,3.1641834,0.99776185,0.9886656,0.7009370048840841,0.8965186238288879,13004.563178681183,11181.133597869873,CARTING,1823.4295808113093,0.19558161894480386,True,0.19102156162261963
IND209304AAA,IND212601AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),FATEHPUR_KOTWALI_D (UTTAR PRADESH),28.4359,0.3333333333333333,16,0.0,0.8125,0.0,0.1875,evening,,1.513157894736842,,0.9375,0.0,16.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0007940340839986,0.0003450988876357,1.0,1.0,0.0,0.96875,1.9402447,2.433726,0.9820534,0.92714155,0.6467482248942057,0.8112420241038004,10482.016992687988,8438.927377624512,CARTING,2043.0896150634762,0.16449379920959473,True,0.8785896301269531
IND209304AAA,IND221313AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),VARANASI_CENTRAL_H_4 (UTTAR PRADESH),24.732550000000003,0.3,6,1.0,0.0,0.0,0.0,afternoon,,2.116013071895425,,1.0,0.0,6.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0087343749239848,0.0004348021745979,1.0,6.0,0.0476190476190476,1.0,2.5762708,3.5105271,0.99966776,0.9992692,0.7728812456130981,1.053158140182495,5543.119391130066,3834.435062351227,CARTING,1708.6843287788392,0.28027689456939686,True,0.0023914575576782227
IND209304AAA,IND282001AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AGRA_IDGAH_P (UTTAR PRADESH),23.4721,0.26666666666666666,9,0.1111111111111111,0.0,0.8888888888888888,0.0,morning,,2.1818181818181817,,1.0,0.0,9.0,False,FTL,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.0,0.0006137000246138,2.0,2.0,1.0,1.0,2.3958504,3.2171915,0.9997464,0.9994789,0.6388934453328451,0.8579177220662435,7015.244920064163,5271.259944658279,CARTING,1743.9849754058841,0.21902427673339842,True,0.002407550811767578
IND209625AAA,IND241124AAB,FARRUKHBAD_PNCHLGHT_D (UTTAR PRADESH),SHAHABAD_KDROAD_D (UTTAR PRADESH),24.2335,0.6,11,0.0,0.09090909090909091,0.0,0.9090909090909091,night,,1.0555555555555556,,0.18181818181818182,0.0,11.0,False,FTL,0.0019931464697325,0.0004274373958801,2.0,1.0,0.3333333333333333,0.6272727272727273,0.0015941141127992,0.000483453760618,1.0,1.0,0.0,0.5909090909090909,1.0598655,1.0140951,0.11102604,0.068007074,0.6359192848205566,0.6084570407867431,3143.780226653337,1185.7139086306095,CARTING,1958.0663180227277,-0.027462244033813477,True,0.47320863604545593
IND209721AAB,IND209625AAA,CHHIBRAMAU_BHAINPURA_D (UTTAR PRADESH),FARRUKHBAD_PNCHLGHT_D (UTTAR PRADESH),24.0768,0.45,10,0.0,0.4,0.0,0.6,night,,1.3333333333333333,,0.7,0.0,10.0,False,FTL,0.0,0.0002618373557222,1.0,1.0,1.0,0.85,0.0019931464697325,0.0004274373958801,2.0,1.0,0.3333333333333333,0.6272727272727273,1.3221886,1.4884455,0.7068429,0.45339283,0.5949848771095276,0.6698004841804505,6063.9040966125485,3070.8041673564912,CARTING,2993.0999292560573,0.07481560707092283,True,2.5345006585121155
IND209801AAA,IND209304AAA,UNNAO_VIKASRAM_D (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),10.9889,0.13333333333333333,5,0.0,0.0,0.0,1.0,night,1.625,,1.0,,5.0,0.0,False,CARTING,0.0,0.0003989400545249,1.0,1.0,0.0,1.0,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,4.6124353,3.1131594,0.99986625,0.999851,0.6149913787841796,0.4150879224141439,4741.42141794281,3009.516470970154,CARTING,1731.904946972656,-0.19990345637003576,False,0.0
IND210001AAA,IND210427AAA,BANDA_GAYATRIN_D (UTTAR PRADESH),MAHOBA_MLKPURA_D (UTTAR PRADESH),24.060750000000002,0.3,10,0.0,0.0,0.8,0.2,morning,,3.333333333333333,,1.0,0.0,10.0,False,FTL,0.0003970170419993,0.0004135810318249,1.0,1.0,0.0,1.0,0.0022269230020773,0.0004713853919548,1.0,1.0,0.0,0.9444444444444444,2.3395994,4.70552,0.9994978,0.99917233,0.7018798112869262,1.4116560459136962,7526.825356315612,5798.899149513245,CARTING,1727.9262068023672,0.70977623462677,True,0.003254413604736328
IND210427AAA,IND209304AAA,MAHOBA_MLKPURA_D (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),51.2647,0.6333333333333333,9,0.2222222222222222,0.0,0.7777777777777778,0.0,morning,,2.1052631578947367,,0.8888888888888888,0.0,9.0,False,FTL,0.0022269230020773,0.0004713853919548,1.0,1.0,0.0,0.9444444444444444,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,1.6814104,3.7616513,0.76392657,0.8343968,1.0648932735125223,2.3823791424433387,6565.492945412064,5918.020507917404,CARTING,647.47243749466,1.3174858689308164,True,0.0
IND210431AAA,IND209304AAA,RATH_MUGHLPRA_D (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),26.6135,0.3,5,0.2,0.0,0.8,0.0,morning,,1.8235294117647056,,1.0,0.0,5.0,False,FTL,0.0,0.0006652490423973,1.0,1.0,0.0,0.8,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,2.4019964,2.904997,0.9962781,0.9832076,0.7205989122390747,0.8714991331100463,5076.192267915725,3388.693958568573,CARTING,1687.498309347152,0.15090022087097166,True,0.06535261869430542
IND210501AAB,IND209304AAA,BEWAR_BNDHUTRH_D (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),36.7076,0.4666666666666667,16,0.0,0.0,0.125,0.875,night,0.5892857142857142,,0.0625,,16.0,0.0,False,CARTING,0.0,0.0001199449170081,0.0,1.0,0.0,0.0625,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,0.40354484,1.0394317,0.07078687,0.04204536,0.1883209268252055,0.4850681225458781,3373.8621681282043,1771.7428685474397,CARTING,1602.1192995807646,0.29674719572067265,False,0.0
IND211002AAB,IND209304AAA,ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),31.994799999999998,0.375,16,0.0,0.0,0.0,1.0,night,,1.4092105263157895,,0.5625,0.0,16.0,False,FTL,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,0.0440064168989691,0.0049630040881229,16.0,13.0,0.0346320346320346,0.8938622584312238,2.2254815,3.3986046,0.9760917,0.92179257,0.8345555663108826,1.2744767367839813,10512.619063287353,8574.080534210205,CARTING,1938.5385290771483,0.43992117047309875,True,0.8687858581542969
IND211002AAB,IND211011AAA,ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),ALLAHABAD_CENTRAL_D_5 (UTTAR PRADESH),10.0319,0.11666666666666667,13,0.0,0.0,0.0,1.0,night,4.428571428571429,,1.0,,13.0,0.0,False,CARTING,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,0.0007920187690646,0.000621502615213,1.0,1.0,0.0,1.0,3.805875,3.7968113,0.9995807,0.99954575,0.44401875734329227,0.442961323261261,8717.976228606032,6997.366394514084,CARTING,1720.609834091948,-0.0010574340820312944,False,0.0
IND211002AAB,IND211013AAA,ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),ALLAHABAD_PHAPHAMU_DC (UTTAR PRADESH),11.1299,0.13333333333333333,7,0.0,0.0,0.0,1.0,night,5.285714285714286,,1.0,,7.0,0.0,False,CARTING,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,0.0,0.0007185782987365,1.0,0.0,0.0,1.0,4.41533,4.7114215,0.99983525,0.9998116,0.5887106577555339,0.6281895319620768,5744.281184666443,4010.6395640125274,CARTING,1733.6416206539152,0.03947887420654295,False,0.0
IND211002AAB,IND485001AAC,ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),SATNA_CENTRAL_I_2 (MADHYA PRADESH),28.1431,0.3333333333333333,13,0.0,0.0,0.0,1.0,night,,2.1904761904761907,,1.0,0.0,13.0,False,FTL,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,0.0027811346089291,0.0007049797165959,2.0,5.0,0.238095238095238,0.9428571428571428,2.2479503,3.2608838,0.9782376,0.9291455,0.7493167718251545,1.086961269378662,8977.692788088989,7046.600847272873,CARTING,1931.0919408161162,0.33764449755350756,True,0.6381974816322327
IND211008AAA,IND211002AAB,ALLAHABAD_CENTRAL_D_3 (UTTAR PRADESH),ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),9.82205,0.10833333333333334,6,0.0,0.0,0.8333333333333334,0.16666666666666666,morning,3.6190476190476195,,1.0,,6.0,0.0,False,CARTING,0.0,0.0001199449170081,0.0,1.0,0.0,1.0,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,5.255235,4.608392,0.99987805,0.9998661,0.5693171461423239,0.4992424408594767,5215.719246690369,3497.8188839035033,CARTING,1717.9003627868656,-0.07007470528284715,False,0.0
IND211010AAB,IND211002AAB,ALLAHABAD_MIRAPATI_L (UTTAR PRADESH),ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),9.8043,0.1,1,0.0,0.0,1.0,0.0,morning,4.0,,1.0,,1.0,0.0,False,CARTING,0.0,0.0001199449170081,0.0,1.0,0.0,1.0,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,5.255235,4.608392,0.99987805,0.9998661,0.5255235195159912,0.46083917617797854,2715.6336244483946,997.9760639839172,CARTING,1717.6575604644772,-0.06468434333801265,False,0.0
IND211011AAA,IND212501AAA,ALLAHABAD_CENTRAL_D_5 (UTTAR PRADESH),SORAON_BYPASSRD_D (UTTAR PRADESH),12.7762,0.15,13,0.0,0.0,0.07692307692307693,0.9230769230769231,night,3.0,,1.0,,13.0,0.0,False,CARTING,0.0007920187690646,0.000621502615213,1.0,1.0,0.0,1.0,0.0003950017270653,0.000648331315333,1.0,1.0,0.0,0.9615384615384616,2.976555,2.6811364,0.9994455,0.99931216,0.4464832663536072,0.40217045545578,8777.472136932754,7023.291055595398,CARTING,1754.1810813373568,-0.04431281089782718,False,0.0
IND212402AAA,IND211002AAB,PHULPUR_SHEKHPUR_D (UTTAR PRADESH),ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),9.6471,0.1,13,0.0,0.0,1.0,0.0,morning,3.857142857142857,,1.0,,13.0,0.0,False,CARTING,0.0022269230020773,0.0006716277032649,1.0,1.0,0.0,0.9615384615384616,0.0157375943196578,0.0017726400916738,6.0,4.0,0.0277777777777777,0.95625,5.844359,5.290232,0.9984257,0.99777883,0.5844358921051026,0.5290232181549073,8702.00339379425,6982.0334139308925,CARTING,1719.9699798633574,-0.055412673950195335,False,0.0
IND212501AAA,IND212402AAA,SORAON_BYPASSRD_D (UTTAR PRADESH),PHULPUR_SHEKHPUR_D (UTTAR PRADESH),10.0178,0.16666666666666666,13,0.0,0.0,1.0,0.0,morning,1.4545454545454546,,0.9230769230769231,,13.0,0.0,False,CARTING,0.0003950017270653,0.000648331315333,1.0,1.0,0.0,0.9615384615384616,0.0022269230020773,0.0006716277032649,1.0,1.0,0.0,0.9615384615384616,2.0686052,1.7736566,0.94501925,0.8977734,0.3447675307591756,0.29560943444569904,8363.016693460082,6335.705002811432,CARTING,2027.3116906486503,-0.04915809631347656,False,0.0
IND212601AAA,IND210001AAA,FATEHPUR_KOTWALI_D (UTTAR PRADESH),BANDA_GAYATRIN_D (UTTAR PRADESH),23.942149999999998,0.3,16,0.0,0.0,0.0625,0.9375,night,,2.0277777777777777,,1.0,0.0,16.0,False,FTL,0.0007940340839986,0.0003450988876357,1.0,1.0,0.0,0.96875,0.0003970170419993,0.0004135810318249,1.0,1.0,0.0,1.0,2.0984645,4.7439375,0.99922,0.9986118,0.6295393466949463,1.4231812477111816,10520.487408947754,8786.00196258545,CARTING,1734.485446362305,0.7936419010162353,True,0.009731292724609375
IND221010AAA,IND221005A1A,VARANASI (UTTAR PRADESH),NAN,13.1201,0.2,1,1.0,0.0,0.0,0.0,afternoon,4.166666666666667,,1.0,,1.0,0.0,False,CARTING,0.0003990323569333,0.0001762948464106,1.0,1.0,0.0,1.0,0.0,0.0002697809377625,1.0,0.0,0.0,1.0,3.860723,3.8136642,0.99992216,0.9999095,0.7721446037292481,0.7627328395843507,2788.603278166962,1031.1557600746155,CARTING,1757.4475180923464,-0.009411764144897417,False,0.0
